RespondentID,Celebrate,Main_dish,Main_dish_other,Main_dish_cooked,Main_dish_cooked_other,Stuffing,Stuffing_other,Cranberry_sauce,Cranberry_sauce_other,Gravy,Side_dishes_brussels,Side_dishes_carrots,Side_dishes_cauliflower,Side_dishes_corn,Side_dishes_cornbread,Side_dishes_fruit_salad,Side_dishes_green_beans,Side_dishes_mac_cheese,Side_dishes_mashed_potatoes,Side_dishes_rolls,Side_dishes_squash,Side_dishes_vegetable_salad,Side_dishes_yams,Side_dishes_other_plz_specify,Side_dishes_other,Pie_apple,Pie_buttermilk,Pie_cherry,Pie_chocolate,Pie_coconut_cream,Pie_key_lime,Pie_peach,Pie_pecan,Pie_pumpkin,Pie_sweet_potato,Pie_none,Pie_other_plz_specify,Pie_other,Desserts_apple_cobbler,Desserts_blondies,Desserts_brownies,Desserts_carrot_cake,Desserts_cheesecake,Desserts_cookies,Desserts_fudge,Desserts_ice_cream,Desserts_peach_cobberl,Desserts_none,Desserts_other_plz_specify,Desserts_other,Pray,Travel,Programs,Kids_table,Hometown_friends,Friendsgiving,Black_friday,Retail,Work_on_black_friday,Live,Age,Gender,Money,USRegion
4336971897,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,,,,,,,,Other (please specify),"Yorkshire pudding, mixed vegetable, apple sauce or squash and apple casserole",Apple,,Cherry,Chocolate,,,Peach,,Pumpkin,,,Other (please specify),raspberry,,,,,,,,Ice cream,,,Other (please specify),pie,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,,21 or older,No,No,Yes,No,,Rural,18 - 29,Female,Prefer not to answer,Middle Atlantic
4336970208,1,Ham/Pork,,Roasted,,Bread-based,,Canned,,Yes,,,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,Yes,No,,Suburban,60,Female,"$75,000 to $99,999",
4336969969,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,Carrots,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,,Suburban,60,Male,"$150,000 to $174,999",South Atlantic
4336969164,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 - 59,Male,"$75,000 to $99,999",Mountain
4336967374,1,Turkey,,Fried,,Other (please specify),"Chestnuts, sausage ",Homemade,,Yes,Brussel sprouts,Carrots,,Corn,,,Green beans/green bean casserole,,,,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,Sweet Potato,,,,Apple cobbler,,Brownies,,,Cookies,,,Peach cobbler,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,14,No,No,No,No,,Suburban,60,Male,"$175,000 to $199,999",Middle Atlantic
4336965632,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,,12,No,No,No,No,,Urban,30 - 44,Female,"$200,000 and up",South Atlantic
4336965464,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,Cheesecake,,,Ice cream,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,14,Yes,No,No,No,,Suburban,18 - 29,Female,Prefer not to answer,Middle Atlantic
4336964971,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,Other (please specify),broccoli,,,Cherry,Chocolate,,,,,,,,,,,,,,,,,,,None,,,No,Thanksgiving is local--it will take place in the town I live in,,13,Yes,No,No,No,,Rural,60,Female,"$100,000 to $124,999",South Atlantic
4336963992,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,,,,Yams/sweet potato casserole,Other (please specify),turnip,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,13,Yes,No,No,No,,Suburban,60,Female,"$200,000 and up",Middle Atlantic
4336963314,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,Carrot cake,,,,,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,No,No,Yes,No,,Suburban,30 - 44,Male,"$50,000 to $74,999",South Atlantic
4336963112,1,Turkey,,Baked,,Bread-based,,None,,Yes,,,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,,Other (please specify),Pumpkin roll,No,Thanksgiving is happening at my home--I won't travel at all,,21 or older,Yes,No,No,No,,Urban,60,Female,"$200,000 and up",Middle Atlantic
4336962719,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,Brussel sprouts,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,Other (please specify),minced meat,,,,,,,,Ice cream,,,,,No,Thanksgiving is local--it will take place in the town I live in,,21 or older,No,Yes,No,No,,Suburban,30 - 44,Female,"$100,000 to $124,999",South Atlantic
4336962641,1,Turkey,,Baked,,None,,None,,No,,,,,,,,,,,,,,Other (please specify),rice,,,,,,,,,,,None,,,,,,,Cheesecake,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,Yes,No,No,No,,Rural,18 - 29,Female,"$0 to $9,999",East North Central
4336962476,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,12,Yes,Yes,No,No,,Rural,60,Female,"$50,000 to $74,999",Middle Atlantic
4336961100,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,Carrots,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,21 or older,Yes,No,No,No,,Urban,30 - 44,Female,"$50,000 to $74,999",New England
4336961030,1,Turkey,,Other (please specify),Grilled on the Weber,Bread-based,,Homemade,,Yes,,Carrots,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,Ice cream,,,Other (please specify),Pumpkin log,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,Yes,No,No,,Rural,60,Female,"$75,000 to $99,999",East North Central
4336960240,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336959845,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,Cherry,,,,,,Pumpkin,,,,,,,,,,Cookies,,,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,12,No,No,No,No,,Suburban,30 - 44,Female,"$25,000 to $49,999",South Atlantic
4336957549,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,Brussel sprouts,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is local--it will take place in the town I live in,,12,Yes,No,Yes,No,,Urban,30 - 44,Male,"$25,000 to $49,999",South Atlantic
4336957375,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,Carrots,,,,,,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,,,,,,,,,,Pumpkin,,,Other (please specify),Berry,,,,,Cheesecake,Cookies,,,,,Other (please specify),Berry cobbler,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,No,Yes,No,No,,Suburban,18 - 29,Female,"$25,000 to $49,999",East North Central
4336956397,1,Turkey,,Other (please specify),Try a new technique yearly.,Bread-based,,None,,Yes,Brussel sprouts,,,,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,Other (please specify),salad,,,,Chocolate,,,,Pecan,,,,,,,,,,,,Fudge,,,,,,No,Thanksgiving is local--it will take place in the town I live in,,21 or older,Yes,No,No,No,,Rural,30 - 44,Female,"$25,000 to $49,999",South Atlantic
4336955887,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,No,No,,Suburban,60,Female,"$25,000 to $49,999",
4336953375,1,Turkey,,Baked,,Rice-based,,Homemade,,Yes,,,,,,,,Macaroni and cheese,,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,Cherry,,,,,,Pumpkin,,,,,,,Brownies,,,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,Yes,Yes,No,,Rural,18 - 29,Female,"$0 to $9,999",South Atlantic
4336952446,1,Turkey,,Fried,,Rice-based,,Homemade,,No,,Carrots,,,,Fruit salad,Green beans/green bean casserole,,,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,Buttermilk,Cherry,,Coconut cream,,,,,Sweet Potato,,,,,,,,Cheesecake,Cookies,,Ice cream,,,,,,,,,,,,,,,,,,
4336950642,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,Cauliflower,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,Cookies,Fudge,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,16,No,No,Yes,No,,Rural,30 - 44,Female,"$50,000 to $74,999",Middle Atlantic
4336950342,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,Peach,Pecan,Pumpkin,,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,No,No,No,No,,Suburban,60,Male,"$75,000 to $99,999",West North Central
4336949841,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,,,Mashed potatoes,,,,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,No,No,No,,Rural,60,Female,"$175,000 to $199,999",New England
4336949659,1,Turkey,,Baked,,Bread-based,,Other (please specify),canned with added ingredients ,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,Brownies,,Cheesecake,Cookies,,Ice cream,,,Other (please specify),whipped cream,Yes,Thanksgiving is local--it will take place in the town I live in,,15,Yes,No,No,No,,Urban,30 - 44,Female,"$25,000 to $49,999",Middle Atlantic
4336949331,1,Ham/Pork,,Other (please specify),smoked,None,,None,,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,Sweet Potato,,,,,,Brownies,,,,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Rural,30 - 44,Male,"$75,000 to $99,999",East North Central
4336945890,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 29,Female,"$0 to $9,999",Mountain
4336945764,1,Ham/Pork,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,,Rolls/biscuits,,,Yams/sweet potato casserole,Other (please specify)," fried okra, broccoli casserole",Apple,,,,,,,,,Sweet Potato,,Other (please specify),Custard,,,Brownies,,,,,,Peach cobbler,,Other (please specify),Chocolate Cake,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,21 or older,No,No,Yes,No,,Suburban,30 - 44,Female,"$10,000 to $24,999",South Atlantic
4336945012,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,,,,Fruit salad,,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,Apple cobbler,,,,,,,,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,21 or older,Yes,Yes,No,No,,Rural,60,Female,"$0 to $9,999",East South Central
4336944934,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,Cherry,,,,,Pecan,,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,Yes,No,No,,Suburban,30 - 44,Female,Prefer not to answer,Mountain
4336944325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 - 59,Male,"$150,000 to $174,999",Middle Atlantic
4336941325,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,Brussel sprouts,Carrots,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,Carrot cake,,,,,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,,10 or younger,No,No,Yes,No,,Suburban,18 - 29,Male,"$50,000 to $74,999",East North Central
4336940774,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,Ice cream,,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,Yes,No,No,,Urban,45 - 59,Male,"$200,000 and up",Pacific
4336940486,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,Brussel sprouts,,,,,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,,,,,,,Brownies,,,Cookies,,,,,,,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,No,Yes,No,,Suburban,18 - 29,Female,"$25,000 to $49,999",South Atlantic
4336937701,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,Carrots,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,Cherry,,,,,,,,,,,Apple cobbler,,,,,,,,,,,,No,Thanksgiving is happening at my home--I won't travel at all,,16,Yes,Yes,No,No,,Suburban,30 - 44,Female,"$75,000 to $99,999",West North Central
4336935604,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,Ice cream,,,,,No,Thanksgiving is local--it will take place in the town I live in,,14,No,Yes,No,No,,Urban,18 - 29,Male,"$0 to $9,999",South Atlantic
4336934948,1,Turkey,,Fried,,Bread-based,,Canned,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,Sweet Potato,,,,Apple cobbler,,,,Cheesecake,,,,,,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,No,No,Yes,No,,Urban,60,Male,"$10,000 to $24,999",East South Central
4336934120,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,,,,,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,Yes,Yes,No,No,,Urban,30 - 44,Female,"$100,000 to $124,999",Middle Atlantic
4336933938,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,13,No,No,No,No,,Suburban,45 - 59,Female,"$75,000 to $99,999",Pacific
4336932386,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,Brussel sprouts,,,Corn,,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,,Sweet Potato,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,Yes,No,,Urban,30 - 44,Female,"$75,000 to $99,999",South Atlantic
4336932195,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,Brussel sprouts,,,,,,Green beans/green bean casserole,,Mashed potatoes,,Squash,Vegetable salad,,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,Yes,No,No,No,,Suburban,45 - 59,Female,"$100,000 to $124,999",Pacific
4336931306,1,Turkey,,Other (please specify),Ronco,Other (please specify),Corn bread dressing,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,,,Other (please specify),Mincemeat ,,,,,,,,,,,Other (please specify),pistachio ambrosia salad,Yes,Thanksgiving is happening at my home--I won't travel at all,,12,No,No,No,No,,Urban,30 - 44,Male,"$100,000 to $124,999",West South Central
4336929784,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,,,,,,,,,Pumpkin,,,,,,,,Carrot cake,,,,,,,Other (please specify),Choc cake,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,21 or older,Yes,No,No,No,,Rural,45 - 59,Female,"$100,000 to $124,999",Middle Atlantic
4336928175,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,,,Pumpkin,,,,,,,,,,,,,,,Other (please specify),Pie,No,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Urban,60,Female,Prefer not to answer,West North Central
4336928076,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,Carrots,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,Apple,,,,,,Peach,Pecan,Pumpkin,Sweet Potato,,,,Apple cobbler,,Brownies,,Cheesecake,Cookies,,Ice cream,Peach cobbler,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,Yes,Yes,Yes,No,,Urban,30 - 44,Female,"$10,000 to $24,999",South Atlantic
4336927723,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,,Apple,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,,21 or older,No,No,No,No,,Suburban,45 - 59,Female,"$200,000 and up",New England
4336925780,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,,,,Cherry,,,,,Pecan,Pumpkin,Sweet Potato,,,,,,,,,Cookies,,,Peach cobbler,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,21 or older,Yes,Yes,No,No,,Urban,45 - 59,Male,"$10,000 to $24,999",East North Central
4336925485,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,Chocolate,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is local--it will take place in the town I live in,,18,Yes,No,No,No,,Suburban,45 - 59,Female,"$75,000 to $99,999",West North Central
4336923533,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,,,,,,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,,Pumpkin,,,,,,,,,,,,,,None,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,10 or younger,No,No,No,No,,Suburban,60,Female,"$75,000 to $99,999",South Atlantic
4336923177,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,Carrots,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,,,,,Peach,,,Sweet Potato,,,,Apple cobbler,,,,Cheesecake,,,,Peach cobbler,,,,Yes,Thanksgiving is local--it will take place in the town I live in,,10 or younger,Yes,Yes,No,No,,Suburban,45 - 59,Female,"$25,000 to $49,999",South Atlantic
4336922793,1,Turkey,,Roasted,,Bread-based,,None,,Yes,,,,Corn,,,,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,Other (please specify),Breaded dressing,,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,Ice cream,,,,,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,10 or younger,No,No,Yes,No,,Suburban,30 - 44,Female,"$50,000 to $74,999",East North Central
4336922086,1,Turkey,,Baked,,Bread-based,,Homemade,,Yes,,Carrots,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,,Apple,,Cherry,,,,,,,,,,,,,,,Cheesecake,,,Ice cream,,,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,No,No,No,,Suburban,18 - 29,Male,"$50,000 to $74,999",West South Central
4336921780,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336921564,1,Other (please specify),seafood,Fried,,Bread-based,,Canned,,Yes,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,Chocolate,,,,Pecan,,,,Other (please specify),Lemon,,,Brownies,,,Cookies,,,,,,,Yes,Thanksgiving is happening at my home--I won't travel at all,,14,Yes,Yes,Yes,No,,Rural,45 - 59,Female,"$50,000 to $74,999",South Atlantic
4336919993,1,Turkey,,Roasted,,Bread-based,,Canned,,Yes,,,,,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,,,,,,,,,Pecan,,,,,,,,,,,,,,,None,,,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,Yes,No,No,,Suburban,30 - 44,Male,"$50,000 to $74,999",East South Central
4336917509,1,Turkey,,Baked,,Bread-based,,Canned,,Yes,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,,,,,,,,,Pecan,Pumpkin,,,,,,,,,,,,,,None,,,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,,Suburban,30 - 44,Female,"$75,000 to $99,999",East North Central
4336917274,1,Turkey,,Roasted,,Bread-based,,Homemade,,Yes,,,,,Cornbread,,,,Mashed potatoes,Rolls/biscuits,,,,,,Apple,,Cherry,,,,Peach,,Pumpkin,,,,,Apple cobbler,,,,,,,,Peach cobbler,,,,No,Thanksgiving is local--it will take place in the town I live in,,10 or younger,Yes,Yes,No,No,,Rural,30 - 44,Male,"$100,000 to $124,999",South Atlantic
